1,traffic,5,large',95
2,traffic,15,large'',1624636658.0
3,traffic,5,trafficset1,1624668592.0
4,traffic,10,trafficset1,1624669306.0
5,traffic,3,trafficset1,1624669443.0
6,traffic,3,trafficset1,1624669474.0
7,traffic,5,trafficset1,1624669493.0
8,traffic,5,trafficset1,1624669525.0
9,traffic,5,trafficset1,1624669556.0
10,traffic,5,trafficset1,1624683537.0
11,traffic,5,trafficset1,1624683568.0
12,traffic,5,trafficset1,1624685023.0
13,traffic,5,trafficset1,1624685303.0
14,traffic,5,trafficset1,1624685337.0
15,traffic,5,trafficset1,1624685368.0
16,traffic,5,trafficset1,1624685398.0
17,traffic,5,trafficset1,1624685429.0
18,traffic,5,trafficset1,1624685460.0
19,traffic,5,trafficset1,1624685490.0
20,traffic,5,trafficset1,1624685521.0
21,traffic,5,trafficset1,1624685551.0
22,traffic,5,trafficset1,1624685582.0
23,traffic,5,trafficset1,1624685612.0
24,traffic,5,trafficset1,1624685643.0
25,traffic,5,trafficset1,1624685674.0
26,traffic,5,trafficset1,1624685704.0
27,traffic,5,trafficset1,1624685735.0
28,traffic,5,trafficset1,1624685766.0
29,traffic,5,trafficset1,1624685796.0
30,traffic,5,trafficset1,1624685827.0
31,traffic,5,trafficset1,1624685858.0
32,traffic,5,trafficset1,1624685889.0
33,traffic,5,trafficset1,1624685919.0
34,traffic,5,trafficset1,1624685950.0
35,traffic,5,trafficset1,1624685981.0
36,traffic,5,trafficset1,1624686011.0
37,traffic,5,trafficset1,1624686042.0
38,traffic,5,trafficset1,1624686073.0
39,traffic,5,trafficset1,1624686104.0
40,traffic,5,trafficset1,1624686134.0
41,traffic,5,trafficset1,1624686165.0
42,traffic,5,trafficset1,1624686196.0
43,traffic,5,trafficset1,1624686227.0
44,traffic,5,trafficset1,1624686257.0
45,traffic,5,trafficset1,1624686288.0
46,traffic,5,trafficset1,1624686318.0
47,traffic,5,trafficset1,1624686349.0
48,traffic,5,trafficset1,1624686380.0
49,traffic,5,trafficset1,1624686411.0
50,traffic,5,trafficset1,1624686441.0
51,traffic,5,trafficset1,1624686472.0
52,traffic,5,trafficset1,1624686503.0
53,traffic,5,trafficset1,1624686533.0
54,traffic,5,trafficset1,1624686564.0
55,traffic,5,trafficset1,1624686595.0
56,traffic,5,trafficset1,1624686625.0
57,traffic,5,trafficset1,1624686656.0
58,traffic,5,trafficset1,1624686687.0
59,traffic,5,trafficset1,1624686718.0
60,traffic,5,trafficset1,1624686748.0
61,traffic,5,trafficset1,1624686779.0
62,traffic,5,trafficset1,1624686810.0
63,traffic,5,trafficset1,1624686841.0
64,traffic,5,trafficset1,1624686871.0
65,traffic,5,trafficset1,1624686902.0
66,traffic,5,trafficset1,1624686933.0
67,traffic,5,trafficset1,1624686963.0
68,traffic,5,trafficset1,1624686994.0
69,traffic,5,trafficset1,1624687025.0
70,traffic,5,trafficset1,1624687056.0
71,traffic,5,trafficset1,1624687086.0
72,traffic,5,trafficset1,1624687117.0
73,traffic,5,trafficset1,1624687148.0
74,traffic,5,trafficset1,1624687178.0
75,traffic,5,trafficset1,1624687209.0
76,traffic,5,trafficset1,1624687240.0
77,traffic,5,trafficset1,1624687270.0
78,traffic,5,trafficset1,1624687301.0
79,traffic,5,trafficset1,1624687332.0
80,traffic,5,trafficset1,1624687363.0
81,traffic,5,trafficset1,1624687393.0
82,traffic,5,trafficset1,1624687424.0
83,traffic,5,trafficset1,1624687455.0
84,traffic,5,trafficset1,1624687485.0
85,traffic,5,trafficset1,1624687516.0
86,traffic,5,trafficset1,1624687547.0
87,traffic,5,trafficset1,1624687578.0
88,traffic,5,trafficset1,1624687608.0
89,traffic,10,trafficset1,1624687639.0
90,traffic,10,trafficset1,1624687669.0
91,traffic,10,trafficset1,1624687700.0
92,traffic,10,trafficset1,1624687731.0
93,traffic,5,trafficset1,1624687761.0
94,traffic,5,trafficset1,1624687792.0
95,traffic,10,trafficset1,1624687822.0
96,traffic,10,trafficset1,1624687853.0
97,traffic,10,trafficset1,1624687884.0
98,traffic,10,trafficset1,1624687914.0
99,traffic,10,trafficset1,1624687945.0
100,traffic,10,trafficset1,1624687975.0
101,traffic,5,trafficset1,1624688006.0
102,traffic,5,trafficset1,1624688037.0
103,traffic,5,trafficset1,1624688067.0
104,traffic,2,trafficset1,1624688756.0
105,traffic,13,trafficset1,1624688824.0
106,traffic,0,trafficset1,1624688892.0
107,traffic,0,trafficset1,1624688923.0
108,traffic,0,trafficset1,1624689014.0
109,traffic,0,trafficset1,1624689059.0
110,traffic,0,trafficset1,1624689111.0
111,traffic,0,trafficset1,1624689142.0
112,traffic,0,trafficset1,1624689172.0
113,traffic,0,trafficset1,1624689203.0
114,traffic,0,trafficset1,1624689234.0
115,traffic,0,trafficset1,1624689265.0
116,traffic,0,trafficset1,1624689295.0
117,traffic,0,trafficset1,1624689326.0
118,traffic,0,trafficset1,1624689357.0
119,traffic,0,trafficset1,1624689388.0
120,traffic,5,trafficset1,1624689565.0
121,traffic,5,trafficset1,1624689595.0
122,traffic,3,trafficset1,1624690699.0
123,traffic,5,trafficset1,1624690851.0
124,traffic,3,trafficset1,1624690882.0
125,traffic,0,trafficset1,1624690913.0
126,traffic,3,trafficset1,1624691118.0
127,traffic,6,trafficset1,1624691149.0
128,traffic,6,trafficset1,1624691180.0
129,traffic,0,trafficset1,1624691211.0
130,traffic,5,trafficset1,1624691456.0
131,traffic,0,trafficset1,1624691487.0
132,traffic,2,trafficset1,1624691538.0
133,traffic,0,trafficset1,1624691906.0
134,traffic,0,trafficset1,1624691985.0
135,traffic,0,trafficset1,1624692016.0
136,traffic,0,trafficset1,1624692046.0
137,traffic,0,trafficset1,1624692077.0
138,traffic,0,trafficset1,1624692108.0
139,traffic,0,trafficset1,1624692139.0
140,traffic,0,trafficset1,1624692169.0
141,traffic,0,trafficset1,1624692200.0
142,traffic,0,trafficset1,1624692231.0
143,traffic,0,trafficset1,1624692262.0
144,traffic,0,trafficset1,1624692293.0
145,traffic,0,trafficset1,1624692323.0
146,traffic,0,trafficset1,1624692354.0
147,traffic,0,trafficset1,1624692385.0
148,traffic,0,trafficset1,1624692416.0
149,traffic,0,trafficset1,1624692446.0
150,traffic,0,trafficset1,1624692477.0
151,traffic,0,trafficset1,1624692508.0
152,traffic,0,trafficset1,1624692539.0
153,traffic,0,trafficset1,1624692569.0
154,traffic,0,trafficset1,1624692600.0
155,traffic,0,trafficset1,1624692631.0
156,traffic,0,trafficset1,1624692662.0
157,traffic,0,trafficset1,1624692693.0
158,traffic,0,trafficset1,1624692723.0
159,traffic,4,trafficset1,1624692774.0
160,traffic,3,trafficset1,1624693026.0
161,traffic,0,trafficset1,1624693160.0
162,traffic,0,trafficset1,1624693190.0
163,traffic,3,trafficset1,1624693301.0
164,traffic,3,trafficset1,1624693406.0
165,traffic,3,trafficset1,1624693436.0
166,traffic,2,trafficset1,1624693516.0
167,traffic,0,trafficset1,1624693547.0
168,traffic,4,trafficset1,1624693630.0
169,traffic,0,trafficset1,1624693661.0
170,traffic,0,trafficset1,1624693692.0
171,traffic,0,trafficset1,1624693734.0
172,traffic,0,trafficset1,1624693764.0
173,traffic,0,trafficset1,1624693795.0
174,traffic,3,trafficset1,1624693856.0
175,traffic,0,trafficset1,1624693886.0
176,traffic,0,trafficset1,1624694005.0
177,traffic,0,trafficset1,1624694036.0
178,traffic,3,trafficset1,1624695940.0
179,traffic,0,trafficset1,1624695971.0
180,traffic,3,trafficset1,1624696016.0
181,traffic,0,trafficset1,1624696046.0
182,traffic,0,trafficset1,1624696077.0
183,traffic,0,trafficset1,1624696108.0
184,traffic,0,trafficset1,1624696139.0
185,traffic,0,trafficset1,1624696169.0
186,traffic,3,trafficset1,1624696229.0
187,traffic,3,trafficset1,1624696316.0
188,traffic,2,trafficset1,1624696446.0
189,traffic,0,trafficset1,1624696477.0
190,traffic,0,trafficset1,1624696507.0
191,traffic,1,trafficset1,1624697038.0
192,traffic,0,trafficset1,1624697068.0
193,traffic,0,trafficset1,1624697099.0
194,traffic,0,trafficset1,1624697130.0
195,traffic,2,trafficset1,1624697186.0
196,traffic,1,trafficset1,1624697217.0
197,traffic,0,trafficset1,1624697248.0
198,traffic,0,trafficset1,1624697306.0
199,traffic,0,trafficset1,1624697337.0
200,traffic,0,trafficset1,1624697367.0
201,traffic,0,trafficset1,1624697488.0
202,traffic,0,trafficset1,1624697518.0
203,traffic,0,trafficset1,1624697549.0
204,traffic,0,trafficset1,1624697580.0
205,traffic,6,trafficset1,1624697822.0
206,traffic,0,trafficset1,1624697853.0
207,traffic,0,trafficset1,1624697883.0
208,traffic,0,trafficset1,1624698056.0
209,traffic,0,trafficset1,1624698087.0
210,traffic,0,trafficset1,1624698171.0
211,traffic,0,trafficset1,1624698202.0
212,traffic,1,trafficset1,1624698255.0
213,traffic,0,trafficset1,1624698286.0
214,traffic,0,trafficset1,1624698317.0
215,traffic,0,trafficset1,1624698396.0
216,traffic,0,trafficset1,1624698427.0
217,traffic,0,trafficset1,1624698457.0
218,traffic,3,trafficset1,1624698501.0
219,traffic,0,trafficset1,1624698531.0
220,traffic,0,trafficset1,1624698600.0
221,traffic,3,trafficset1,1624698653.0
222,traffic,5,trafficset1,1624698837.0
223,traffic,5,trafficset1,1624698867.0
224,traffic,5,trafficset1,1624698898.0
225,traffic,5,trafficset1,1624698976.0
226,traffic,5,trafficset1,1624699007.0
227,traffic,5,trafficset1,1624699037.0
228,traffic,5,trafficset1,1624699068.0
229,traffic,5,trafficset1,1624699099.0
230,traffic,5,trafficset1,1624699129.0
231,traffic,5,trafficset1,1624699188.0
232,traffic,5,trafficset1,1624699219.0
233,traffic,5,trafficset1,1624699249.0
234,traffic,5,trafficset1,1624699280.0
235,traffic,5,trafficset1,1624699311.0
236,traffic,5,trafficset1,1624699323.0
237,traffic,5,trafficset1,1624699354.0
238,traffic,5,trafficset1,1624699385.0
239,traffic,5,trafficset1,1624699415.0
240,traffic,5,trafficset1,1624699544.0
241,traffic,5,trafficset1,1624699575.0
242,traffic,5,trafficset1,1624699605.0
243,traffic,5,trafficset1,1624699636.0
244,traffic,5,trafficset1,1624699666.0
245,traffic,5,trafficset1,1624699697.0
246,traffic,5,trafficset1,1624699728.0
247,traffic,5,trafficset1,1624699747.0
248,traffic,5,trafficset1,1624699758.0
249,traffic,5,trafficset1,1624699777.0
250,traffic,5,trafficset1,1624699789.0
251,traffic,5,trafficset1,1624699803.0
252,traffic,5,trafficset1,1624699833.0
253,traffic,5,trafficset1,1624699864.0
254,traffic,5,trafficset1,1624699894.0
255,traffic,5,trafficset1,1624699925.0
256,traffic,5,trafficset1,1624700096.0
257,traffic,5,trafficset1,1624700126.0
258,traffic,5,trafficset1,1624700157.0
259,traffic,5,trafficset1,1624700166.0
260,traffic,5,trafficset1,1624700196.0
261,traffic,5,trafficset1,1624700227.0
262,traffic,5,trafficset1,1624700258.0
263,traffic,5,trafficset1,1624700288.0
264,traffic,5,trafficset1,1624700319.0
265,traffic,5,trafficset1,1624700336.0
266,traffic,5,trafficset1,1624700367.0
267,traffic,5,trafficset1,1624700397.0
268,traffic,5,trafficset1,1624700428.0
269,traffic,5,trafficset1,1624700480.0
270,traffic,5,trafficset1,1624700510.0
271,traffic,5,trafficset1,1624700541.0
272,traffic,5,trafficset1,1624700716.0
273,traffic,5,trafficset1,1624700747.0
274,traffic,5,trafficset1,1624700778.0
275,traffic,5,trafficset1,1624700808.0
276,traffic,17,trafficset1,1624700865.0
277,traffic,0,trafficset1,1624700896.0
278,traffic,0,trafficset1,1624700927.0
279,traffic,0,trafficset1,1624700957.0
280,traffic,0,trafficset1,1624700988.0
281,traffic,0,trafficset1,1624701061.0
282,traffic,0,trafficset1,1624701092.0
283,traffic,0,trafficset1,1624701123.0
284,traffic,0,trafficset1,1624701153.0
285,traffic,0,trafficset1,1624701184.0
286,traffic,0,trafficset1,1624701215.0
287,traffic,0,trafficset1,1624701246.0
288,traffic,0,trafficset1,1624701276.0
289,traffic,0,trafficset1,1624701307.0
290,traffic,0,trafficset1,1624701338.0
291,traffic,0,trafficset1,1624701369.0
292,traffic,0,trafficset1,1624701400.0
293,traffic,0,trafficset1,1624701430.0
294,traffic,0,trafficset1,1624701461.0
295,traffic,0,trafficset1,1624701492.0
296,traffic,0,trafficset1,1624701523.0
297,traffic,0,trafficset1,1624701553.0
298,traffic,5,trafficset1,1624701854.0
299,traffic,5,trafficset1,1624701885.0
300,traffic,5,trafficset1,1624701915.0
301,traffic,0,trafficset1,1624701978.0
302,traffic,0,trafficset1,1624702009.0
303,traffic,0,trafficset1,1624702040.0
304,traffic,0,trafficset1,1624702071.0
305,traffic,0,trafficset1,1624702102.0
306,traffic,4,trafficset1,1624703260.0
307,traffic,3,trafficset1,1624703348.0
308,traffic,4,trafficset1,1624703369.0
309,traffic,6,trafficset1,1624703787.0
310,traffic,5,trafficset1,1624704602.0
311,traffic,1,trafficset1,1624704632.0
312,traffic,1,trafficset1,1624704673.0
313,traffic,1,trafficset1,1624704708.0
314,traffic,1,trafficset1,1624704742.0
315,traffic,1,trafficset1,1624704795.0
316,traffic,1,trafficset1,1624704849.0
317,traffic,1,trafficset1,1624704884.0
318,traffic,1,trafficset1,1624704923.0
319,traffic,1,trafficset1,1624704957.0
320,traffic,1,trafficset1,1624704992.0
321,traffic,1,trafficset1,1624705092.0
322,traffic,1,trafficset1,1624705126.0
323,traffic,1,trafficset1,1624705164.0
324,traffic,1,trafficset1,1624705198.0
325,traffic,1,trafficset1,1624705257.0
326,traffic,1,trafficset1,1624705291.0
327,traffic,1,trafficset1,1624705324.0
328,traffic,5,trafficset1,1624705359.0
329,traffic,5,trafficset1,1624705389.0
330,traffic,5,trafficset1,1624705418.0
331,traffic,5,trafficset1,1624705433.0
332,traffic,5,trafficset1,1624705463.0
333,traffic,0,trafficset1,1624705511.0
334,traffic,0,trafficset1,1624705542.0
335,traffic,0,trafficset1,1624705573.0
336,traffic,0,trafficset1,1624705604.0
337,traffic,0,trafficset1,1624705635.0
338,traffic,0,trafficset1,1624705665.0
339,traffic,0,trafficset1,1624705696.0
340,traffic,0,trafficset1,1624705727.0
341,traffic,0,trafficset1,1624705758.0
342,traffic,0,trafficset1,1624705789.0
343,traffic,5,trafficset1,1624707008.0
344,traffic,5,trafficset1,1624707038.0
345,traffic,5,trafficset1,1624707068.0
346,traffic,5,trafficset1,1624707099.0
347,traffic,5,trafficset1,1624707303.0
348,traffic,5,trafficset1,1624707319.0
349,traffic,5,trafficset1,1624707322.0
350,traffic,5,trafficset1,1624707370.0
351,traffic,5,trafficset1,1624707400.0
352,traffic,5,trafficset1,1624707431.0
353,traffic,7,trafficset1,1624707780.0
354,traffic,6,trafficset1,1624707827.0
355,traffic,6,trafficset1,1624707858.0
356,traffic,6,trafficset1,1624707901.0
357,traffic,6,trafficset1,1624707996.0
358,traffic,6,trafficset1,1624708026.0
359,traffic,7,trafficset1,1624708056.0
360,traffic,6,trafficset1,1624708087.0
361,traffic,6,trafficset1,1624708117.0
362,traffic,7,trafficset1,1624708148.0
363,traffic,7,trafficset1,1624708169.0
364,traffic,7,trafficset1,1624708215.0
365,traffic,6,trafficset1,1624708380.0
366,traffic,7,trafficset1,1624708410.0
367,traffic,6,trafficset1,1624708440.0
368,traffic,6,trafficset1,1624708471.0
369,traffic,6,trafficset1,1624708501.0
370,traffic,6,trafficset1,1624708531.0
371,traffic,6,trafficset1,1624708615.0
372,traffic,4,trafficset1,1624708646.0
373,traffic,7,trafficset1,1624708656.0
374,traffic,6,trafficset1,1624708687.0
375,traffic,7,trafficset1,1624708717.0
376,traffic,7,trafficset1,1624708747.0
377,traffic,3,trafficset1,1624708905.0
378,traffic,12,trafficset1,1624709736.0
379,traffic,1,trafficset1,1624709767.0
380,traffic,0,trafficset1,1624709798.0
381,traffic,0,trafficset1,1624709829.0
382,traffic,13,trafficset1,1624709860.0
383,traffic,0,trafficset1,1624709891.0
384,traffic,7,trafficset1,1624717608.0
385,traffic,6,trafficset1,1624717638.0
386,traffic,6,trafficset1,1624717668.0
387,traffic,6,trafficset1,1624717698.0
388,traffic,6,trafficset1,1624717729.0
389,traffic,7,trafficset1,1624717758.0
390,traffic,7,trafficset1,1624717789.0
391,traffic,4,trafficset1,1624718950.0
392,traffic,25,trafficset1,1624719252.0
393,traffic,25,trafficset1,1624719253.0
394,traffic,25,trafficset1,1624719253.0
395,traffic,25,trafficset1,1624719254.0
396,traffic,25,trafficset1,1624719254.0
397,traffic,25,trafficset1,1624719254.0
398,traffic,24,trafficset1,1624719256.0
399,traffic,25,trafficset1,1624719260.0
400,traffic,25,trafficset1,1624719260.0
401,traffic,2,trafficset1,1624719266.0
402,traffic,24,trafficset1,1624719268.0
403,traffic,25,trafficset1,1624719271.0
404,traffic,7,trafficset1,1624719293.0
405,traffic,7,trafficset1,1624719323.0
406,traffic,7,trafficset1,1624719353.0
407,traffic,7,trafficset1,1624719383.0
408,traffic,7,trafficset1,1624719412.0
409,traffic,7,trafficset1,1624719442.0
410,traffic,7,trafficset1,1624719472.0
411,traffic,7,trafficset1,1624719502.0
412,traffic,7,trafficset1,1624719532.0
413,traffic,7,trafficset1,1624719562.0
414,traffic,7,trafficset1,1624719591.0
415,traffic,7,trafficset1,1624719621.0
416,traffic,6,trafficset1,1624719651.0
417,traffic,6,trafficset1,1624719681.0
418,traffic,7,trafficset1,1624719711.0
419,traffic,7,trafficset1,1624719740.0
420,traffic,7,trafficset1,1624719770.0
421,traffic,7,trafficset1,1624720710.0
422,traffic,7,trafficset1,1624720739.0
423,traffic,6,trafficset1,1624720769.0
424,traffic,7,trafficset1,1624720798.0
425,traffic,7,trafficset1,1624720828.0
426,traffic,6,trafficset1,1624720858.0
427,traffic,7,trafficset1,1624720887.0
428,traffic,6,trafficset1,1624720917.0
429,traffic,6,trafficset1,1624720946.0
430,traffic,6,trafficset1,1624720976.0
431,traffic,7,trafficset1,1624721005.0
432,traffic,7,trafficset1,1624721035.0
433,traffic,6,trafficset1,1624721065.0
434,traffic,6,trafficset1,1624721094.0
435,traffic,6,trafficset1,1624721124.0
